name,league,age,height,position,erfolge,caps,goalsCap,follower,club,contractYear,country,appearances,goals_nilnilgames,assists_conceded,minuted,price
Iván Alejo,1,26,1.86,3,0.5,24.15885792809679,0.0,24.73547248250738,1,3.5424657534246577,1,1.9129284738342431,1.9129284738342431,1.9129284738342431,157.0,1.2
Jon Pacheco,5,20,1.84,1,0.5,0.0,0.0,23.075049904284896,1,3.5424657534246577,1,-16.886317030755073,-16.886317030755073,-16.886317030755073,247.0,0.2
Marc Bartra,1,30,1.84,1,0.9776369617406289,28.413021638002675,7.272540897341713,38.990326061734436,1,1.5397260273972602,1,18.799245504589315,18.799245504589315,18.799245504589315,697.0,6.0
Karim Benzema,1,33,1.84,3,0.9835774277770668,47.77954360121664,37.88596265433097,43.3850561304184,0,1.5397260273972602,1,33.772634061510146,33.772634061510146,33.772634061510146,1.687,25.0
Florian Wirtz,3,18,1.76,2,0.5780590717299579,16.886317030755073,0.0,29.882960935087677,1,4.542465753424658,1,43.7979162190838,43.7979162190838,43.7979162190838,1.261,65.0
Aleksandar Kolarov,2,36,1.87,1,0.9005790580220382,47.77954360121664,26.071786401931032,33.12353840164249,0,0.5397260273972603,1,4.25416370990589,4.25416370990589,4.25416370990589,32.0,1.5
Phil Bardsley,0,36,1.8,1,0.7199940750746285,27.689144381359196,0.0,26.92838105845646,1,0.5397260273972603,1,-12.632153320849184,-12.632153320849184,-12.632153320849184,180.0,0.3
Mateu Morey Bauzà,3,21,1.73,1,0.7199940750746285,0.0,0.0,28.81660309821647,0,2.5424657534246577,1,14.545081794683426,14.545081794683426,14.545081794683426,2.908,4.0
Philippe Sandler,4,24,1.9,1,0.7788957599217969,16.886317030755073,0.0,26.932132023146092,1,0.5397260273972603,1,9.61377613341336,9.61377613341336,9.61377613341336,70.0,2.5
Denis Suárez,1,27,1.76,2,0.9005790580220382,7.272540897341713,0.0,27.262138538376693,1,1.5397260273972602,1,26.071786401931032,26.071786401931032,26.071786401931032,1.13,12.0
Cengiz Ünder,4,24,1.73,3,0.5780590717299579,37.88596265433097,26.071786401931032,34.160224799568006,1,0.5397260273972603,1,30.325950111836917,30.325950111836917,30.325950111836917,1.247,18.0
Raphael Framberger,3,26,1.79,1,0.5,7.272540897341713,0.0,25.79190471580514,1,2.5424657534246577,1,7.272540897341713,7.272540897341713,7.272540897341713,448.0,2.0
Aritz Elustondo,1,27,1.82,1,0.5780590717299579,7.272540897341713,0.0,25.609480724909737,1,2.5424657534246577,1,30.325950111836917,30.325950111836917,30.325950111836917,1.507,18.0
Borja Iglesias,1,28,1.87,3,0.5,0.0,0.0,30.36179589197897,1,2.5424657534246577,1,24.15885792809679,24.15885792809679,24.15885792809679,959.0,10.0
Fabian Schär,0,29,1.86,1,0.7199940750746285,44.57546141211427,23.053409214495208,28.965768487701396,1,0.5397260273972603,1,23.053409214495208,23.053409214495208,23.053409214495208,521.0,9.0
Mathis Bruns,3,17,1.92,1,0.5,0.0,0.0,25.029353622813257,1,0.5397260273972603,1,-16.886317030755073,-16.886317030755073,-16.886317030755073,513.0,0.2
Ainsley Maitland-Niles,0,24,1.8,2,0.8686260004029907,18.799245504589315,0.0,32.26221828791371,0,1.5397260273972602,0,29.090163589366853,29.090163589366853,29.090163589366853,472.0,16.0
Fabiano Parisi,2,21,1.78,1,0.6524036289061143,7.272540897341713,0.0,21.949100383630885,1,1.5397260273972602,1,9.61377613341336,9.61377613341336,9.61377613341336,330.0,2.5
Mattia Zaccagni,2,26,1.77,2,0.5780590717299579,0.0,0.0,28.32254942966112,1,0.5397260273972603,1,28.413021638002675,28.413021638002675,28.413021638002675,779.0,15.0
Metinho,4,18,1.78,2,0.5,0.0,0.0,25.967836371665012,1,4.542465753424658,2,16.886317030755073,16.886317030755073,16.886317030755073,24.0,5.0
Paolo Ghiglione,2,24,1.91,2,0.5780590717299579,28.413021638002675,11.526704607247604,24.13218825886513,1,1.5397260273972602,1,12.839923648602579,12.839923648602579,12.839923648602579,426.0,3.4
Cristiano Lombardi,2,26,1.8,3,0.7788957599217969,11.526704607247604,0.0,24.688270112001167,1,0.5397260273972603,1,-11.014795341421017,-11.014795341421017,-11.014795341421017,9.933,0.35
Toni Kroos,1,31,1.83,2,0.9588340832218385,49.02759436668133,30.325950111836917,42.485033072821366,0,1.5397260273972602,1,35.68556253534439,35.68556253534439,35.68556253534439,1.034,30.0
Filippo Bandinelli,2,26,1.8,2,0.5780590717299579,0.0,0.0,21.935602998938105,1,1.5397260273972602,1,4.25416370990589,4.25416370990589,4.25416370990589,784.0,1.5
Brahim Díaz,2,22,1.71,2,0.8686260004029907,7.272540897341713,7.272540897341713,35.74774420268976,0,1.5397260273972602,1,32.89778932708371,32.89778932708371,32.89778932708371,1.105,23.0
Dídac Vilà,1,32,1.85,1,0.6524036289061143,7.272540897341713,0.0,26.250881392066663,1,0.5397260273972603,1,-3.742254444079303,-3.742254444079303,-3.742254444079303,233.0,0.7
Florian Grillitsch,3,26,1.87,2,0.6524036289061143,36.998781576699365,7.272540897341713,25.213277392024263,1,0.5397260273972603,4,29.090163589366853,29.090163589366853,29.090163589366853,837.0,16.0
Atakan Karazor,3,25,1.91,2,0.5,0.0,0.0,24.21117137427778,1,1.5397260273972602,1,7.272540897341713,7.272540897341713,7.272540897341713,849.0,2.0
Giovanni Reyna,3,19,1.85,2,0.6524036289061143,24.15885792809679,16.886317030755073,32.22992994155808,0,3.5424657534246577,2,39.2158489886068,39.2158489886068,39.2158489886068,384.0,42.0
Matt Ritchie,0,32,1.73,1,0.5,29.726240679357655,14.545081794683426,27.6580092016637,1,1.5397260273972602,1,11.526704607247604,11.526704607247604,11.526704607247604,1.147,3.0
Erik Lamela,1,29,1.84,3,0.5,34.18414008567045,14.545081794683426,35.19848180186314,1,2.5424657534246577,2,31.4313988254385,31.4313988254385,31.4313988254385,718.0,20.0
Dani Gómez,1,23,1.78,3,0.5,23.053409214495208,16.886317030755073,27.009526034335188,1,3.5424657534246577,1,4.25416370990589,4.25416370990589,4.25416370990589,403.0,1.5
Franck Kessié,2,24,1.83,2,0.5,41.65653576253101,18.799245504589315,33.630767430756514,0,0.5397260273972603,4,42.04517495885186,42.04517495885186,42.04517495885186,1.2,55.0
Roberto Soriano,2,30,1.82,2,0.5,24.15885792809679,0.0,26.92332610196416,1,1.5397260273972602,1,24.15885792809679,24.15885792809679,24.15885792809679,1.267,10.0
Keanan Bennetts,3,22,1.81,2,0.5,7.272540897341713,0.0,24.414501513592548,1,0.5397260273972603,0,2.7527412602319488,2.7527412602319488,2.7527412602319488,366.0,1.3
Patrick Bamford,0,28,1.85,3,0.5780590717299579,7.272540897341713,0.0,31.23182477966712,1,4.542465753424658,0,32.4313988254385,32.4313988254385,32.4313988254385,570.0,22.0
Callum Hudson-Odoi,0,21,1.77,3,0.8283607275067787,24.15885792809679,16.886317030755073,35.25444485134593,0,2.5424657534246577,0,36.362704486708566,36.362704486708566,36.362704486708566,1.07,32.0
Mateo Kovacic,0,27,1.76,2,0.9776369617406289,45.43830836514499,14.545081794683426,37.7072277102434,0,2.5424657534246577,1,39.93972624525028,39.93972624525028,39.93972624525028,1.094,45.0
Declan Rice,0,22,1.88,2,0.5,34.96168527870091,11.526704607247604,34.36548561547689,1,2.5424657534246577,0,44.57546141211427,44.57546141211427,44.57546141211427,1.68,70.0
Tammy Abraham,2,24,1.94,3,0.7788957599217969,25.158857928096786,14.545081794683426,36.267741453476965,1,4.542465753424658,0,38.16576746780328,38.16576746780328,38.16576746780328,1.581,38.0
Takefusa Kubo,1,20,1.73,3,0.5780590717299579,27.689144381359196,0.0,34.6072894030581,1,0.5397260273972603,4,24.15885792809679,24.15885792809679,24.15885792809679,453.0,10.0
Pedri,1,19,1.74,2,0.5780590717299579,25.158857928096786,0.0,37.33809437754478,0,4.542465753424658,1,45.976480620121926,45.976480620121926,45.976480620121926,310.0,80.0
Bruno Jordão,0,23,1.8,2,0.5780590717299579,7.272540897341713,0.0,25.40660430801997,1,2.5424657534246577,1,9.61377613341336,9.61377613341336,9.61377613341336,60.0,2.5
Presnel Kimpembe,4,26,1.89,1,0.9935485103919259,34.18414008567045,0.0,37.27050677392317,0,2.5424657534246577,1,38.70393972278021,38.70393972278021,38.70393972278021,1.693,40.0
Lucas Martínez Quarta,2,25,1.83,1,0.8283607275067787,24.15885792809679,0.0,34.35033863366146,1,3.5424657534246577,2,24.15885792809679,24.15885792809679,24.15885792809679,951.0,10.0
Tyler Roberts,0,22,1.8,3,0.5,31.4313988254385,0.0,28.37231957412197,1,2.5424657534246577,1,18.799245504589315,18.799245504589315,18.799245504589315,768.0,6.0
Germán Pezzella,1,30,1.87,1,0.8283607275067787,34.58011382174281,11.526704607247604,32.2957581182892,1,3.5424657534246577,2,16.886317030755073,16.886317030755073,16.886317030755073,1.016,5.0
Nordi Mukiele,3,24,1.87,1,0.5,7.272540897341713,0.0,28.68279505001818,1,1.5397260273972602,1,33.772634061510146,33.772634061510146,33.772634061510146,1.319,25.0
Amath Ndiaye,1,25,1.73,3,0.5,16.886317030755073,0.0,28.36910738183034,1,3.5424657534246577,4,14.545081794683426,14.545081794683426,14.545081794683426,566.0,4.0
Josip Stanisic,3,21,1.87,1,0.7788957599217969,14.545081794683426,0.0,26.2061604911748,0,3.5424657534246577,1,13.144062586675771,13.144062586675771,13.144062586675771,538.0,3.5
Redwan Bourlès,4,18,1.86,2,0.5,0.0,0.0,20.38623587791106,1,0.5397260273972603,1,-14.545081794683426,-14.545081794683426,-14.545081794683426,509.0,0.25
Jesse Lingard,0,28,1.74,2,0.8283607275067787,36.68556253534439,20.416603484017482,39.52277162402455,0,0.5397260273972603,0,32.4313988254385,32.4313988254385,32.4313988254385,178.0,22.0
Amos Pieper,3,23,1.92,1,0.8283607275067787,25.158857928096786,0.0,23.479098359032935,1,0.5397260273972603,1,20.416603484017482,20.416603484017482,20.416603484017482,1.38,7.0
Álex Blesa,1,19,1.8,2,0.5,0.0,0.0,25.596171236217092,1,2.5424657534246577,1,-12.632153320849184,-12.632153320849184,-12.632153320849184,90.0,0.3
Alpha Sissoko,4,24,1.78,1,0.5,0.0,0.0,20.745583924812685,1,0.5397260273972603,1,-2.341235236071646,-2.341235236071646,-2.341235236071646,45.0,0.8
Patric,2,28,1.84,1,0.7788957599217969,0.0,0.0,29.145453993875922,1,0.5397260273972603,1,19.63905829098702,19.63905829098702,19.63905829098702,592.0,6.5
Darío Benedetto,1,31,1.77,3,0.9254276333541454,18.799245504589315,0.0,35.90095753046909,1,0.5397260273972603,2,16.886317030755073,16.886317030755073,16.886317030755073,699.0,5.0
Cristian Romero,0,23,1.85,1,0.5780590717299579,25.158857928096786,7.272540897341713,33.58792738738639,0,0.5397260273972603,2,37.30292051477255,37.30292051477255,37.30292051477255,1.042,35.0
Milutin Osmajic,1,22,1.86,3,0.6524036289061143,23.053409214495208,0.0,24.73547248250738,1,2.5424657534246577,1,-9.613776133413358,-9.613776133413358,-9.613776133413358,365.0,0.4
Bilal Nadir,4,18,1.72,2,0.5,14.545081794683426,0.0,22.03735141014531,1,2.5424657534246577,1,-24.158857928096783,-24.158857928096783,-24.158857928096783,450.0,0.1
Luka Jovic,1,23,1.82,3,0.9005790580220382,31.943308091265088,21.81762269202514,35.99951394501663,0,3.5424657534246577,1,31.4313988254385,31.4313988254385,31.4313988254385,179.0,20.0
Jason,1,27,1.78,3,0.5,0.0,0.0,28.604938983495074,1,0.5397260273972603,1,9.61377613341336,9.61377613341336,9.61377613341336,83.0,2.5
Cristian Tello,1,30,1.78,3,0.8283607275067787,7.272540897341713,0.0,34.940918013054706,1,0.5397260273972603,1,21.140480740660962,21.140480740660962,21.140480740660962,526.0,7.5
Luca Ranieri,2,22,1.87,1,0.5,23.053409214495208,0.0,23.250793166433482,1,0.5397260273972603,1,9.61377613341336,9.61377613341336,9.61377613341336,1.125,2.5
Esteban Saveljich,1,30,1.87,1,0.5,16.886317030755073,0.0,21.42253810298492,1,1.5397260273972602,1,-5.35961242350747,-5.35961242350747,-5.35961242350747,1.048,0.6
Kevin Stöger,3,28,1.75,2,0.5,0.0,0.0,23.65894816498387,1,0.5397260273972603,4,10.802827350604122,10.802827350604122,10.802827350604122,162.0,2.8
Taiwo Awoniyi,3,24,1.83,3,0.5780590717299579,21.81762269202514,11.526704607247604,27.121741331757427,1,0.5397260273972603,4,21.81762269202514,21.81762269202514,21.81762269202514,1.518,8.0
Marvin Stefaniak,3,26,1.78,2,0.5780590717299579,7.272540897341713,0.0,24.165976600024788,1,0.5397260273972603,1,-12.632153320849184,-12.632153320849184,-12.632153320849184,12.943,0.3
Reece James,0,21,1.8,1,0.8283607275067787,25.158857928096786,0.0,35.315986747696215,0,3.5424657534246577,0,39.93972624525028,39.93972624525028,39.93972624525028,1.113,45.0
Darío Poveda,1,24,1.87,3,0.5,16.886317030755073,7.272540897341713,23.24761493988235,1,4.542465753424658,1,-9.613776133413358,-9.613776133413358,-9.613776133413358,416.0,0.4
Erhan Masovic,3,23,1.89,1,0.6524036289061143,32.4313988254385,11.526704607247604,23.18256270433523,1,1.5397260273972602,1,-3.742254444079303,-3.742254444079303,-3.742254444079303,949.0,0.7
Samuel Umtiti,1,28,1.82,1,0.9444488157226086,36.362704486708566,16.886317030755073,38.57645625708355,0,1.5397260273972602,1,16.886317030755073,16.886317030755073,16.886317030755073,0.0,5.0
Roland Sallai,3,24,1.82,3,0.5780590717299579,36.02959528074797,18.799245504589315,26.681302608479722,1,0.5397260273972603,1,29.090163589366853,29.090163589366853,29.090163589366853,473.0,16.0
Moussa Wagué,1,23,1.77,1,0.5780590717299579,32.4313988254385,7.272540897341713,31.585469236624085,0,1.5397260273972602,4,14.545081794683426,14.545081794683426,14.545081794683426,6.048,4.0
Conor Noß,3,20,1.81,3,0.5,20.416603484017482,0.0,22.36635564023712,1,2.5424657534246577,1,-24.158857928096783,-24.158857928096783,-24.158857928096783,445.0,0.1
Domagoj Bradaric,4,21,1.78,1,0.6524036289061143,16.886317030755073,0.0,24.345939839067178,1,2.5424657534246577,1,16.886317030755073,16.886317030755073,16.886317030755073,141.0,5.0
Alexandre Lacazette,0,30,1.76,3,0.9005790580220382,29.726240679357655,14.545081794683426,36.827879377136554,0,0.5397260273972603,1,32.4313988254385,32.4313988254385,32.4313988254385,575.0,22.0
Carles Pérez,2,23,1.73,3,0.5780590717299579,11.526704607247604,0.0,32.842777500336176,1,2.5424657534246577,1,21.81762269202514,21.81762269202514,21.81762269202514,703.0,8.0
Sofiane Boufal,4,28,1.75,3,0.5,32.89778932708371,7.272540897341713,33.20492342082533,1,2.5424657534246577,4,16.886317030755073,16.886317030755073,16.886317030755073,1.265,5.0
Adnan Januzaj,1,26,1.86,3,0.9005790580220382,27.689144381359196,7.272540897341713,36.050059273246795,1,0.5397260273972603,1,26.071786401931032,26.071786401931032,26.071786401931032,1.193,12.0
Tino Kadewere,4,25,1.83,3,0.6524036289061143,31.4313988254385,14.545081794683426,28.217056741398398,1,2.5424657534246577,2,26.911599188328736,26.911599188328736,26.911599188328736,259.0,13.0
Saîf-Eddine Khaoui,4,26,1.8,2,0.5,33.772634061510146,16.886317030755073,28.217242244498273,1,0.5397260273972603,4,6.167092183740134,6.167092183740134,6.167092183740134,293.0,1.8
Ansu Fati,1,19,1.78,3,0.5780590717299579,16.886317030755073,7.272540897341713,39.062536938676956,0,5.542465753424658,1,42.9581034326861,42.9581034326861,42.9581034326861,366.0,60.0
Rominigue Kouamé,4,24,1.77,2,0.5,25.158857928096786,0.0,22.066722118447487,1,2.5424657534246577,4,9.61377613341336,9.61377613341336,9.61377613341336,1.513,2.5
Dominic Thompson,0,21,1.83,1,0.5,0.0,0.0,22.818146029470164,1,0.5397260273972603,0,-2.341235236071646,-2.341235236071646,-2.341235236071646,180.0,0.8
Jordan Torunarigha,3,24,1.91,1,0.5780590717299579,14.545081794683426,0.0,29.207488854305705,1,1.5397260273972602,1,17.886317030755073,17.886317030755073,17.886317030755073,213.0,5.5
Luis Suárez,1,24,1.85,3,0.5,7.272540897341713,0.0,26.800532861628227,1,3.5424657534246577,2,24.15885792809679,24.15885792809679,24.15885792809679,1.176,10.0
Marcos Mauro,1,30,1.88,1,0.5,0.0,0.0,24.371401787189054,1,0.5397260273972603,2,4.25416370990589,4.25416370990589,4.25416370990589,180.0,1.5
Luke Shaw,0,26,1.78,1,0.7199940750746285,31.4313988254385,7.272540897341713,37.38522446998641,0,1.5397260273972602,0,39.2158489886068,39.2158489886068,39.2158489886068,1.273,42.0
Mathias Normann,0,25,1.79,2,0.5,26.071786401931032,7.272540897341713,34.3288179282328,1,0.5397260273972603,1,26.911599188328736,26.911599188328736,26.911599188328736,1.015,13.0
Milan Badelj,2,32,1.86,2,0.9444488157226086,42.234226176042625,11.526704607247604,25.022539891280278,1,1.5397260273972602,1,7.272540897341713,7.272540897341713,7.272540897341713,1.155,2.0
Johan Gastien,4,33,1.79,2,0.5,0.0,0.0,24.14734681684291,1,1.5397260273972602,1,-3.742254444079303,-3.742254444079303,-3.742254444079303,1.142,0.7
Lennart Czyborra,3,22,1.81,1,0.5,0.0,0.0,24.134409028636323,1,0.5397260273972603,1,13.144062586675771,13.144062586675771,13.144062586675771,250.0,3.5
Roberto Firmino,0,30,1.81,3,0.8283607275067787,42.234226176042625,30.325950111836917,40.42127868542782,0,1.5397260273972602,2,38.70393972278021,38.70393972278021,38.70393972278021,514.0,40.0
Sadio Mané,0,29,1.74,3,0.8686260004029907,46.106818428990415,34.58011382174281,39.46502019680806,0,1.5397260273972602,4,46.612557710112725,46.612557710112725,46.612557710112725,1.547,85.0
Andreas Voglsammer,3,29,1.78,3,0.5780590717299579,14.545081794683426,0.0,25.029353622813257,1,0.5397260273972603,1,5.567382751260866,5.567382751260866,5.567382751260866,595.0,1.7
Marcelo,1,33,1.74,1,0.9974810827990744,42.78176216094696,20.416603484017482,43.75116211762781,0,0.5397260273972603,2,16.886317030755073,16.886317030755073,16.886317030755073,140.0,5.0
Riqui Puig,1,22,1.69,2,0.7199940750746285,16.886317030755073,0.0,37.07898734111638,0,1.5397260273972602,1,28.413021638002675,28.413021638002675,28.413021638002675,189.0,15.0
Lucas Ocampos,1,27,1.87,3,0.5780590717299579,23.053409214495208,11.526704607247604,32.88752433889877,1,2.5424657534246577,2,35.68556253534439,35.68556253534439,35.68556253534439,1.237,30.0
Jonas Hector,3,31,1.85,1,0.7199940750746285,39.70393972278021,14.545081794683426,25.447428967352735,1,1.5397260273972602,1,16.886317030755073,16.886317030755073,16.886317030755073,1.251,5.0
Federico Peluso,2,37,1.88,1,0.7199940750746285,14.545081794683426,7.272540897341713,26.636489855201173,1,0.5397260273972603,1,-9.613776133413358,-9.613776133413358,-9.613776133413358,0.0,0.4
Francesco Di Tacchio,2,31,1.86,2,0.5780590717299579,16.886317030755073,0.0,23.801926796750724,1,1.5397260273972602,1,-5.35961242350747,-5.35961242350747,-5.35961242350747,1.018,0.6
Jack Harrison,0,25,1.75,3,0.5,11.526704607247604,0.0,28.566622404466244,1,2.5424657534246577,0,28.413021638002675,28.413021638002675,28.413021638002675,1.077,15.0
Álex Moreno,1,28,1.79,1,0.5,0.0,0.0,28.972059633008076,1,2.5424657534246577,1,18.799245504589315,18.799245504589315,18.799245504589315,1.254,6.0
Jeremiah St. Juste,3,25,1.86,1,0.7199940750746285,0.0,0.0,27.388305716914882,1,1.5397260273972602,1,29.090163589366853,29.090163589366853,29.090163589366853,544.0,16.0
Soumaïla Coulibaly,3,18,1.91,1,0.5,0.0,0.0,32.22992994155808,0,2.5424657534246577,1,-3.0183771874358234,-3.0183771874358234,-3.0183771874358234,336.0,0.75
Mert Cetin,2,24,1.89,1,0.5,11.526704607247604,0.0,25.60879406170871,1,0.5397260273972603,1,8.738931398986917,8.738931398986917,8.738931398986917,44.0,2.3
Laurenz Dehl,3,19,1.81,2,0.5,0.0,0.0,19.20399968016859,1,0.5397260273972603,1,-14.545081794683426,-14.545081794683426,-14.545081794683426,6.0,0.25
Stephan El Shaarawy,2,29,1.78,3,0.8283607275067787,35.68556253534439,20.416603484017482,37.804117399013485,1,1.5397260273972602,1,20.416603484017482,20.416603484017482,20.416603484017482,1.02,7.0
Álvaro Vadillo,1,27,1.8,3,0.5,18.799245504589315,7.272540897341713,25.584023069776396,1,2.5424657534246577,1,0.0,0.0,0.0,4.0,1.0
Renato Tapia,1,26,1.85,2,0.8283607275067787,44.7242874349072,18.799245504589315,34.287993767189704,1,2.5424657534246577,4,30.325950111836917,30.325950111836917,30.325950111836917,964.0,18.0
Enock Kwateng,4,24,1.81,1,0.5780590717299579,23.053409214495208,0.0,25.253350429311972,1,1.5397260273972602,1,12.20384655861178,12.20384655861178,12.20384655861178,1.257,3.2
Thiago,0,30,1.74,2,0.9952826641386202,40.39597459174396,11.526704607247604,22.93165230717668,0,2.5424657534246577,1,33.772634061510146,33.772634061510146,33.772634061510146,618.0,25.0
Aitor Ruibal,1,25,1.76,3,0.5,0.0,0.0,25.54196799127853,1,3.5424657534246577,1,11.526704607247604,11.526704607247604,11.526704607247604,703.0,3.0
Jimmy Briand,4,36,1.83,3,0.6524036289061143,18.799245504589315,0.0,25.724320691107664,1,0.5397260273972603,1,1.0,1.0,1.0,164.0,1.1
Neyder Lozano,1,27,1.85,1,0.5,0.0,0.0,22.864548774704637,1,0.5397260273972603,2,-9.613776133413358,-9.613776133413358,-9.613776133413358,6.933,0.4
El Bilal Touré,4,20,1.85,3,0.5,24.15885792809679,11.526704607247604,25.156461599163023,1,2.5424657534246577,4,19.63905829098702,19.63905829098702,19.63905829098702,693.0,6.5
Ante Rebic,2,28,1.85,3,0.5780590717299579,39.46273234837491,14.545081794683426,33.46554271413655,0,3.5424657534246577,1,36.362704486708566,36.362704486708566,36.362704486708566,616.0,32.0
Cedric Gondo,2,25,1.87,3,0.5,0.0,0.0,22.42448149524359,1,1.5397260273972602,4,-1.7051581460808476,-1.7051581460808476,-1.7051581460808476,527.0,0.85
Ebrima Colley,2,21,1.8,3,0.7199940750746285,25.158857928096786,0.0,24.56289082664443,1,0.5397260273972603,4,14.545081794683426,14.545081794683426,14.545081794683426,436.0,4.0
Giangiacomo Magnani,2,26,1.91,1,0.5,0.0,0.0,22.056433782474976,1,0.5397260273972603,1,16.886317030755073,16.886317030755073,16.886317030755073,450.0,5.0
Dan Gosling,0,31,1.8,2,0.5,14.545081794683426,0.0,29.582105872003417,1,1.5397260273972602,0,4.25416370990589,4.25416370990589,4.25416370990589,101.0,1.5
Okay Yokuslu,1,27,1.91,2,0.5,38.70393972278021,7.272540897341713,29.607013875670425,1,1.5397260273972602,1,20.416603484017482,20.416603484017482,20.416603484017482,92.0,7.0
César Azpilicueta,0,32,1.78,1,0.9005790580220382,37.88596265433097,7.272540897341713,36.86456187164715,0,0.5397260273972603,1,26.911599188328736,26.911599188328736,26.911599188328736,1.058,13.0
Pepelu,1,23,1.86,2,0.5,14.545081794683426,0.0,23.248409880570094,1,0.5397260273972603,1,9.61377613341336,9.61377613341336,9.61377613341336,469.0,2.5
Kimberly Ezekwem,3,20,1.87,1,0.5780590717299579,0.0,0.0,24.588008572216456,1,0.5397260273972603,1,-12.632153320849184,-12.632153320849184,-12.632153320849184,177.0,0.3
Karim Rekik,1,27,1.86,1,0.7788957599217969,16.886317030755073,0.0,28.223461765580083,1,3.5424657534246577,1,11.526704607247604,11.526704607247604,11.526704607247604,544.0,3.0
Amadou Onana,4,20,1.95,2,0.5,20.416603484017482,7.272540897341713,25.1789092401333,1,4.542465753424658,1,18.799245504589315,18.799245504589315,18.799245504589315,518.0,6.0
Carlos Neva,1,25,1.74,1,0.5,0.0,0.0,23.4821727615473,1,3.5424657534246577,1,14.545081794683426,14.545081794683426,14.545081794683426,1.192,4.0
Jean-Kevin Duverne,4,24,1.84,1,0.5,0.0,0.0,22.10776714067181,1,1.5397260273972602,1,13.144062586675771,13.144062586675771,13.144062586675771,1.234,3.5
Rob Holding,0,26,1.89,1,0.7788957599217969,18.799245504589315,0.0,32.848708740641015,0,2.5424657534246577,0,30.325950111836917,30.325950111836917,30.325950111836917,436.0,18.0
Tom Lacoux,4,19,1.75,2,0.5,0.0,0.0,21.231161887119935,1,2.5424657534246577,1,-2.341235236071646,-2.341235236071646,-2.341235236071646,160.0,0.8
Valon Berisha,4,28,1.76,2,0.9588340832218385,36.362704486708566,14.545081794683426,27.56270942649581,1,2.5424657534246577,2,13.144062586675771,13.144062586675771,13.144062586675771,337.0,3.5
Lukas Nmecha,3,22,1.85,3,0.8283607275067787,11.526704607247604,0.0,27.59235041813794,1,3.5424657534246577,1,26.071786401931032,26.071786401931032,26.071786401931032,1.176,12.0
Hugo Guillamón,1,21,1.82,2,0.6524036289061143,27.689144381359196,14.545081794683426,25.822112056307848,1,1.5397260273972602,1,24.15885792809679,24.15885792809679,24.15885792809679,1.042,10.0
Cédric Hountondji,4,27,1.94,1,0.5,30.893226570461565,0.0,24.14734681684291,1,2.5424657534246577,4,0.0,0.0,0.0,1.135,1.0
Daniel Wass,1,32,1.78,2,0.5780590717299579,39.2158489886068,7.272540897341713,28.710503919755485,1,0.5397260273972603,1,20.416603484017482,20.416603484017482,20.416603484017482,1.336,7.0
Nathanaël Mbuku,4,19,1.7,3,0.5,7.272540897341713,0.0,25.959311701879585,1,1.5397260273972602,1,23.053409214495208,23.053409214495208,23.053409214495208,682.0,9.0
Shkodran Mustafi,1,29,1.84,1,0.8686260004029907,31.943308091265088,11.526704607247604,34.45605507771399,1,1.5397260273972602,1,9.61377613341336,9.61377613341336,9.61377613341336,599.0,2.5
Woo-yeong Jeong,3,22,1.79,3,0.7199940750746285,11.526704607247604,7.272540897341713,26.748930195186976,1,1.5397260273972602,4,15.780868317153494,15.780868317153494,15.780868317153494,1.023,4.5
Óscar de Marcos,1,32,1.82,1,0.6524036289061143,0.0,0.0,25.99186347397081,1,0.5397260273972603,1,7.272540897341713,7.272540897341713,7.272540897341713,475.0,2.0
Merveille Papela,3,20,1.74,2,0.5,11.526704607247604,0.0,23.66264652817246,1,1.5397260273972602,1,-9.613776133413358,-9.613776133413358,-9.613776133413358,690.0,0.4
Matthijs de Ligt,2,22,1.89,1,0.8686260004029907,36.998781576699365,11.526704607247604,38.25462596570987,0,2.5424657534246577,1,44.57546141211427,44.57546141211427,44.57546141211427,1.469,70.0
Aleksander Buksa,2,18,1.89,3,0.5,21.81762269202514,16.886317030755073,25.022539891280278,1,4.542465753424658,1,4.25416370990589,4.25416370990589,4.25416370990589,297.0,1.5
Tommaso Pobega,2,22,1.88,2,0.5,0.0,0.0,26.235571207838046,1,0.5397260273972603,1,21.81762269202514,21.81762269202514,21.81762269202514,952.0,8.0
Denis Bouanga,4,27,1.8,3,0.5,34.58011382174281,21.81762269202514,28.00544350186933,1,1.5397260273972602,4,23.053409214495208,23.053409214495208,23.053409214495208,1.056,9.0
Ferran Torres,0,21,1.84,3,0.8283607275067787,32.89778932708371,26.911599188328736,34.005018409998925,0,3.5424657534246577,1,41.04517495885186,41.04517495885186,41.04517495885186,522.0,50.0
Axel Disasi,4,23,1.9,1,0.5,0.0,0.0,23.7517281666028,1,3.5424657534246577,1,30.325950111836917,30.325950111836917,30.325950111836917,1.53,18.0
Florian Krüger,3,22,1.86,3,0.6524036289061143,20.416603484017482,7.272540897341713,22.077287204281077,1,3.5424657534246577,1,11.526704607247604,11.526704607247604,11.526704607247604,343.0,3.0
Aster Vranckx,3,19,1.83,2,0.5,7.272540897341713,0.0,24.393482991224214,1,3.5424657534246577,1,20.11246454594429,20.11246454594429,20.11246454594429,630.0,6.8
Hamza Choudhury,0,24,1.78,2,0.6524036289061143,21.81762269202514,0.0,29.61317543817991,1,1.5397260273972602,0,20.416603484017482,20.416603484017482,20.416603484017482,151.0,7.0
